"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"PLM00012424","STRACHOWICE, PL","2021-12-17","0.01",,"40","43",
"PLM00012424","STRACHOWICE, PL","2021-12-18","0.00",,"39",,
"PLM00012424","STRACHOWICE, PL","2021-12-19","0.00",,"42","45",
"PLM00012424","STRACHOWICE, PL","2021-12-20","0.05",,"34","42",
"PLM00012424","STRACHOWICE, PL","2021-12-21","0.00","0.4","29","34",
"PLM00012424","STRACHOWICE, PL","2021-12-22","0.00","0.4","27","31",
"PLM00012424","STRACHOWICE, PL","2021-12-23","0.00",,"28",,
"PLM00012424","STRACHOWICE, PL","2021-12-24","0.33","0.8","38","49","31"
"PLM00012424","STRACHOWICE, PL","2021-12-25","0.08","0.4","22","36",
"PLM00012424","STRACHOWICE, PL","2021-12-26","0.00",,"16","27",
"PLM00012424","STRACHOWICE, PL","2021-12-27","0.00",,"18","26",
"PLM00012424","STRACHOWICE, PL","2021-12-28",,,"27",,"19"
"PLM00012424","STRACHOWICE, PL","2021-12-29","0.14",,"37","42",
"PLM00012424","STRACHOWICE, PL","2021-12-30","0.05",,"44",,"37"
"PLM00012424","STRACHOWICE, PL","2021-12-31","0.18",,"55","58","47"
"PLM00012424","STRACHOWICE, PL","2022-01-01","0.02",,"51","56",
"PLM00012424","STRACHOWICE, PL","2022-01-02","0.07",,"49","54",
"PLM00012424","STRACHOWICE, PL","2022-01-03","0.01",,"49","53",
"PLM00012424","STRACHOWICE, PL","2022-01-04","0.00",,"45","49",
"PLM00012424","STRACHOWICE, PL","2022-01-05","0.09",,"40","47",
"PLM00012424","STRACHOWICE, PL","2022-01-06","0.10",,"33","39",
"PLM00012424","STRACHOWICE, PL","2022-01-07","0.00",,"31",,"23"
"PLM00012424","STRACHOWICE, PL","2022-01-08","0.00",,"33","38",
"PLM00012424","STRACHOWICE, PL","2022-01-09","0.00",,"30","37",
"PLM00012424","STRACHOWICE, PL","2022-01-10","0.00",,"33","38",
"PLM00012424","STRACHOWICE, PL","2022-01-11","0.00",,"25",,
"PLM00012424","STRACHOWICE, PL","2022-01-12","0.00",,"25",,
"PLM00012424","STRACHOWICE, PL","2022-01-13","0.00",,"38","41","32"
"PLM00012424","STRACHOWICE, PL","2022-01-14","0.00",,"38","41",
"PLM00012424","STRACHOWICE, PL","2022-01-15","0.00",,"32","41",
"PLM00012424","STRACHOWICE, PL","2022-01-16","0.00",,"31","40","21"
"PLM00012424","STRACHOWICE, PL","2022-01-17","0.00",,"37",,
"PLM00012424","STRACHOWICE, PL","2022-01-18","0.12",,"31","36",
"PLM00012424","STRACHOWICE, PL","2022-01-19","0.00",,"36","43","29"
"PLM00012424","STRACHOWICE, PL","2022-01-20","0.00",,"33","38",
"PLM00012424","STRACHOWICE, PL","2022-01-21","0.08","0.8","30","34","27"
"PLM00012424","STRACHOWICE, PL","2022-01-22","0.04","1.2","30","34",
"PLM00012424","STRACHOWICE, PL","2022-01-23","0.00","0.8","32","36","24"
"PLM00012424","STRACHOWICE, PL","2022-01-24","0.01","0.4","34","36",
"PLM00012424","STRACHOWICE, PL","2022-01-25","0.03",,"37","40","35"
"PLM00012424","STRACHOWICE, PL","2022-01-26","0.05",,"36","39",
"PLM00012424","STRACHOWICE, PL","2022-01-27","0.00",,"37",,
"PLM00012424","STRACHOWICE, PL","2022-01-28","0.13",,"38","42",
"PLM00012424","STRACHOWICE, PL","2022-01-29","0.00",,"38",,"29"
"PLM00012424","STRACHOWICE, PL","2022-01-30","0.20",,"41","48",
"PLM00012424","STRACHOWICE, PL","2022-01-31","0.03",,"35","41",
"PLM00012424","STRACHOWICE, PL","2022-02-01","0.00","0.4","35",,"30"
"PLM00012424","STRACHOWICE, PL","2022-02-02","0.07",,"38","42",
"PLM00012424","STRACHOWICE, PL","2022-02-03","0.19",,"38","47","31"
"PLM00012424","STRACHOWICE, PL","2022-02-04","0.07",,"42",,"39"
"PLM00012424","STRACHOWICE, PL","2022-02-05","0.01",,"40","45",
"PLM00012424","STRACHOWICE, PL","2022-02-06","0.00",,"41","47","36"
"PLM00012424","STRACHOWICE, PL","2022-02-07","0.00",,"38","44",
"PLM00012424","STRACHOWICE, PL","2022-02-08","0.04",,"41",,"36"
"PLM00012424","STRACHOWICE, PL","2022-02-09","0.06",,"46","49","44"
"PLM00012424","STRACHOWICE, PL","2022-02-10","0.00",,"47","56",
"PLM00012424","STRACHOWICE, PL","2022-02-11","0.04",,"37","48",
"PLM00012424","STRACHOWICE, PL","2022-02-12","0.26",,"33","40",
"PLM00012424","STRACHOWICE, PL","2022-02-13","0.00",,"38","48",
"PLM00012424","STRACHOWICE, PL","2022-02-14","0.00",,"40","48",
"PLM00012424","STRACHOWICE, PL","2022-02-15","0.02",,"40","50","29"
"PLM00012424","STRACHOWICE, PL","2022-02-16","0.01",,"45","50","34"
"PLM00012424","STRACHOWICE, PL","2022-02-17","0.28",,"48","54","43"
"PLM00012424","STRACHOWICE, PL","2022-02-18","0.03",,"45",,"36"
"PLM00012424","STRACHOWICE, PL","2022-02-19","0.03",,"44","54",
"PLM00012424","STRACHOWICE, PL","2022-02-20","0.03",,"43","49","33"
"PLM00012424","STRACHOWICE, PL","2022-02-21","0.09",,"45",,
"PLM00012424","STRACHOWICE, PL","2022-02-22","0.03",,"39","44",
"PLM00012424","STRACHOWICE, PL","2022-02-23","0.09",,"42",,
"PLM00012424","STRACHOWICE, PL","2022-02-24","0.00",,"42","53","26"
"PLM00012424","STRACHOWICE, PL","2022-02-25","0.00",,"41","49",
"PLM00012424","STRACHOWICE, PL","2022-02-26","0.01",,"38","42",
"PLM00012424","STRACHOWICE, PL","2022-02-27","0.10",,"33","40","27"
"PLM00012424","STRACHOWICE, PL","2022-02-28","0.00",,"30","40",
"PLM00012424","STRACHOWICE, PL","2022-03-01","0.00",,"30","43",
"PLM00012424","STRACHOWICE, PL","2022-03-02","0.00",,"29","43","17"
"PLM00012424","STRACHOWICE, PL","2022-03-03","0.00",,"31","45","19"
"PLM00012424","STRACHOWICE, PL","2022-03-04","0.00","0.4","34","39",
"PLM00012424","STRACHOWICE, PL","2022-03-05","0.00",,"33","37",
"PLM00012424","STRACHOWICE, PL","2022-03-06","0.00",,"32","35",
"PLM00012424","STRACHOWICE, PL","2022-03-07","0.00",,"35","44",
"PLM00012424","STRACHOWICE, PL","2022-03-08","0.00",,"33","45",
"PLM00012424","STRACHOWICE, PL","2022-03-09","0.00",,"38","50",
"PLM00012424","STRACHOWICE, PL","2022-03-10","0.00",,"35","42",
"PLM00012424","STRACHOWICE, PL","2022-03-11","0.00",,"31","43",
"PLM00012424","STRACHOWICE, PL","2022-03-12","0.00",,"34","49",
"PLM00012424","STRACHOWICE, PL","2022-03-13","0.00",,"38","54",
"PLM00012424","STRACHOWICE, PL","2022-03-14","0.00",,"42","58",
"PLM00012424","STRACHOWICE, PL","2022-03-15","0.00",,"48","58",
"PLM00012424","STRACHOWICE, PL","2022-03-16","0.08",,"45","55",
"PLM00012424","STRACHOWICE, PL","2022-03-17","0.00",,"41","51",
"PLM00012424","STRACHOWICE, PL","2022-03-18","0.00",,"41","53",
"PLM00012424","STRACHOWICE, PL","2022-03-19","0.00",,"39","50",
"PLM00012424","STRACHOWICE, PL","2022-03-20","0.00",,"40","53",
"PLM00012424","STRACHOWICE, PL","2022-03-21","0.00",,"40","56",
"PLM00012424","STRACHOWICE, PL","2022-03-22","0.00",,"45","63","25"
"PLM00012424","STRACHOWICE, PL","2022-03-23","0.00",,"48","72","24"
"PLM00012424","STRACHOWICE, PL","2022-03-24","0.00",,"45","62",
"PLM00012424","STRACHOWICE, PL","2022-03-25","0.00",,"44","61",
"PLM00012424","STRACHOWICE, PL","2022-03-26","0.00",,"50","64",
"PLM00012424","STRACHOWICE, PL","2022-03-27","0.00",,"46","57","33"
"PLM00012424","STRACHOWICE, PL","2022-03-28","0.00",,"51","67",
"PLM00012424","STRACHOWICE, PL","2022-03-29","0.00",,"44","57",
"PLM00012424","STRACHOWICE, PL","2022-03-30","0.08",,"42","54",
"PLM00012424","STRACHOWICE, PL","2022-03-31","0.23",,"37","42",
"PLM00012424","STRACHOWICE, PL","2022-04-01","0.10","0.8","35","40",
"PLM00012424","STRACHOWICE, PL","2022-04-02","0.04","0.4","37","46",
"PLM00012424","STRACHOWICE, PL","2022-04-03","0.00",,"34","42",
"PLM00012424","STRACHOWICE, PL","2022-04-04","0.00",,"41","49","31"
"PLM00012424","STRACHOWICE, PL","2022-04-05","0.06",,"43","48","37"
"PLM00012424","STRACHOWICE, PL","2022-04-06","0.11",,"51","60","44"
"PLM00012424","STRACHOWICE, PL","2022-04-07","0.00",,"54","65","44"
"PLM00012424","STRACHOWICE, PL","2022-04-08","0.20",,"47","57",
"PLM00012424","STRACHOWICE, PL","2022-04-09","0.10",,"42",,
"PLM00012424","STRACHOWICE, PL","2022-04-10","0.00",,"40","48","33"
"PLM00012424","STRACHOWICE, PL","2022-04-11","0.01",,"42","53","32"
"PLM00012424","STRACHOWICE, PL","2022-04-12","0.00",,"45","59","26"
"PLM00012424","STRACHOWICE, PL","2022-04-13",,,"51","67",
"PLM00012424","STRACHOWICE, PL","2022-04-14",,,"58","74",
"PLM00012424","STRACHOWICE, PL","2022-04-15","0.06",,"50","66",
"PLM00012424","STRACHOWICE, PL","2022-04-16","0.15",,"42","52",
"PLM00012424","STRACHOWICE, PL","2022-04-17","0.00",,"44","55",
"PLM00012424","STRACHOWICE, PL","2022-04-18","0.00",,"46",,
"PLM00012424","STRACHOWICE, PL","2022-04-19","0.02",,"44","50",
"PLM00012424","STRACHOWICE, PL","2022-04-20","0.12",,"40","47",
"PLM00012424","STRACHOWICE, PL","2022-04-21","0.00",,"47","54","43"
"PLM00012424","STRACHOWICE, PL","2022-04-22","0.00",,"49","54",
"PLM00012424","STRACHOWICE, PL","2022-04-23","0.00",,"49",,
"PLM00012424","STRACHOWICE, PL","2022-04-24","0.43",,"48","58",
"PLM00012424","STRACHOWICE, PL","2022-04-25","0.08",,"46","49",
"PLM00012424","STRACHOWICE, PL","2022-04-26","0.01",,"48","57",
"PLM00012424","STRACHOWICE, PL","2022-04-27","0.00",,"51","63","35"
"PLM00012424","STRACHOWICE, PL","2022-04-28","0.00",,"52","63","39"
"PLM00012424","STRACHOWICE, PL","2022-04-29","0.00",,"53","65",
"PLM00012424","STRACHOWICE, PL","2022-04-30","0.00",,"51","63","36"
"PLM00012424","STRACHOWICE, PL","2022-05-01","0.00",,"55","69","38"
"PLM00012424","STRACHOWICE, PL","2022-05-02","0.00",,"55","70",
"PLM00012424","STRACHOWICE, PL","2022-05-03","0.00",,"57","69",
"PLM00012424","STRACHOWICE, PL","2022-05-04","0.00",,"57","69","44"
"PLM00012424","STRACHOWICE, PL","2022-05-05","0.08",,"57","73","41"
"PLM00012424","STRACHOWICE, PL","2022-05-06","0.00",,"56","67",
"PLM00012424","STRACHOWICE, PL","2022-05-07","0.00",,"57",,
"PLM00012424","STRACHOWICE, PL","2022-05-08","0.00",,"59","72","43"
"PLM00012424","STRACHOWICE, PL","2022-05-09","0.00",,"59","70","47"
"PLM00012424","STRACHOWICE, PL","2022-05-10","0.00",,"61","75","44"
"PLM00012424","STRACHOWICE, PL","2022-05-11","0.00",,"70","82",
"PLM00012424","STRACHOWICE, PL","2022-05-12","0.00",,"67","76",
"PLM00012424","STRACHOWICE, PL","2022-05-13","0.00",,"62","75",
"PLM00012424","STRACHOWICE, PL","2022-05-14","0.00",,"60","72",
"PLM00012424","STRACHOWICE, PL","2022-05-15","0.00",,"60","71",
"PLM00012424","STRACHOWICE, PL","2022-05-16","0.00",,"63",,"45"
"PLM00012424","STRACHOWICE, PL","2022-05-17","0.01",,"60","72",
"PLM00012424","STRACHOWICE, PL","2022-05-18","0.00",,"56","68","45"
"PLM00012424","STRACHOWICE, PL","2022-05-19","0.00",,"65","81","42"
"PLM00012424","STRACHOWICE, PL","2022-05-20","0.00",,"71","82","54"
"PLM00012424","STRACHOWICE, PL","2022-05-21","0.25",,"62","78",
"PLM00012424","STRACHOWICE, PL","2022-05-22","0.00",,"58","66",
"PLM00012424","STRACHOWICE, PL","2022-05-23","0.00",,"58","71","42"
"PLM00012424","STRACHOWICE, PL","2022-05-24","0.24",,"65","79",
"PLM00012424","STRACHOWICE, PL","2022-05-25","0.28",,"59","64",
"PLM00012424","STRACHOWICE, PL","2022-05-26","0.00",,"64","73","53"
"PLM00012424","STRACHOWICE, PL","2022-05-27","0.00",,"58","67",
"PLM00012424","STRACHOWICE, PL","2022-05-28","0.24",,"54","61","48"
"PLM00012424","STRACHOWICE, PL","2022-05-29","0.00",,"54","63",
"PLM00012424","STRACHOWICE, PL","2022-05-30","0.01",,"53","64",
"PLM00012424","STRACHOWICE, PL","2022-05-31","0.00",,"58","71","38"
"PLM00012424","STRACHOWICE, PL","2022-06-01","0.03",,"62","71",
"PLM00012424","STRACHOWICE, PL","2022-06-02","0.06",,"59","70",
"PLM00012424","STRACHOWICE, PL","2022-06-03","0.00",,"64","78","41"
"PLM00012424","STRACHOWICE, PL","2022-06-04","0.06",,"65",,
"PLM00012424","STRACHOWICE, PL","2022-06-05","0.01",,"68","81",
"PLM00012424","STRACHOWICE, PL","2022-06-06","0.00",,"65","76",
"PLM00012424","STRACHOWICE, PL","2022-06-07","0.00",,"64","75","57"
"PLM00012424","STRACHOWICE, PL","2022-06-08","0.13",,"67","76","57"
"PLM00012424","STRACHOWICE, PL","2022-06-09","0.00",,"65","74","53"
"PLM00012424","STRACHOWICE, PL","2022-06-10","0.02",,"67","77",
"PLM00012424","STRACHOWICE, PL","2022-06-11","0.00",,"67","81","48"
"PLM00012424","STRACHOWICE, PL","2022-06-12","0.00",,"72","85",
"PLM00012424","STRACHOWICE, PL","2022-06-13","0.00",,"63","78",
"PLM00012424","STRACHOWICE, PL","2022-06-14","0.07",,"59",,
"PLM00012424","STRACHOWICE, PL","2022-06-15","0.00",,"63","78",
"PLM00012424","STRACHOWICE, PL","2022-06-16","0.02",,"67","82","55"
"PLM00012424","STRACHOWICE, PL","2022-06-17","0.00",,"66","78",
"PLM00012424","STRACHOWICE, PL","2022-06-18","0.00",,"76","90","56"
"PLM00012424","STRACHOWICE, PL","2022-06-19","0.00",,"81","93","62"
"PLM00012424","STRACHOWICE, PL","2022-06-20","0.16",,"65","86",
"PLM00012424","STRACHOWICE, PL","2022-06-21","0.00",,"61","73",
"PLM00012424","STRACHOWICE, PL","2022-06-22","0.00",,"66","80","46"
"PLM00012424","STRACHOWICE, PL","2022-06-23","0.00",,"71","84","53"
"PLM00012424","STRACHOWICE, PL","2022-06-24","0.00",,"74",,
"PLM00012424","STRACHOWICE, PL","2022-06-25","0.00",,"75","86",
"PLM00012424","STRACHOWICE, PL","2022-06-26","0.00",,"77","91","58"
"PLM00012424","STRACHOWICE, PL","2022-06-27","0.00",,"81","94",
"PLM00012424","STRACHOWICE, PL","2022-06-28","0.00",,"74","86",
"PLM00012424","STRACHOWICE, PL","2022-06-29","0.00",,"72","79",
"PLM00012424","STRACHOWICE, PL","2022-06-30","0.98",,"77",,"64"
"PLM00012424","STRACHOWICE, PL","2022-07-01","0.00",,"73","90",
"PLM00012424","STRACHOWICE, PL","2022-07-02","0.02",,"66","76",
"PLM00012424","STRACHOWICE, PL","2022-07-03","0.00",,"69","81","52"
"PLM00012424","STRACHOWICE, PL","2022-07-04","0.00",,"72","86","59"
"PLM00012424","STRACHOWICE, PL","2022-07-05","0.22",,"66","81",
"PLM00012424","STRACHOWICE, PL","2022-07-06","0.48",,"64","75",
"PLM00012424","STRACHOWICE, PL","2022-07-07","0.00",,"62","71",
"PLM00012424","STRACHOWICE, PL","2022-07-08","0.00",,"63","73",
"PLM00012424","STRACHOWICE, PL","2022-07-09","0.00",,"64",,
"PLM00012424","STRACHOWICE, PL","2022-07-10","0.00",,"59","68",
"PLM00012424","STRACHOWICE, PL","2022-07-11","0.00",,"60",,"49"
"PLM00012424","STRACHOWICE, PL","2022-07-12","0.05",,"64","78",
"PLM00012424","STRACHOWICE, PL","2022-07-13","0.00",,"72","86","55"
"PLM00012424","STRACHOWICE, PL","2022-07-14","0.00",,"72","82",
"PLM00012424","STRACHOWICE, PL","2022-07-15","0.03",,"61","74",
"PLM00012424","STRACHOWICE, PL","2022-07-16","0.00",,"60","71",
"PLM00012424","STRACHOWICE, PL","2022-07-17","0.06",,"61",,
"PLM00012424","STRACHOWICE, PL","2022-07-18","0.00",,"68","84","47"
"PLM00012424","STRACHOWICE, PL","2022-07-19",,,"76","93","54"
"PLM00012424","STRACHOWICE, PL","2022-07-20",,,"80",,
"PLM00012424","STRACHOWICE, PL","2022-07-21","0.00",,"83","99",
"PLM00012424","STRACHOWICE, PL","2022-07-22","0.01",,"78","93",
"PLM00012424","STRACHOWICE, PL","2022-07-23","0.00",,"71","85",
"PLM00012424","STRACHOWICE, PL","2022-07-24","0.20",,"69","83",
"PLM00012424","STRACHOWICE, PL","2022-07-25","0.00",,"75",,"55"
"PLM00012424","STRACHOWICE, PL","2022-07-26","0.05",,"70","85",
"PLM00012424","STRACHOWICE, PL","2022-07-27","0.00",,"62","76",
"PLM00012424","STRACHOWICE, PL","2022-07-28","0.00",,"64","78",
"PLM00012424","STRACHOWICE, PL","2022-07-29","0.00",,"69","81",
"PLM00012424","STRACHOWICE, PL","2022-07-30",,,"64","75",
"PLM00012424","STRACHOWICE, PL","2022-07-31","1.53",,"67","80",
"PLM00012424","STRACHOWICE, PL","2022-08-01","0.00",,"68","81",
"PLM00012424","STRACHOWICE, PL","2022-08-02","0.00",,"70","82",
"PLM00012424","STRACHOWICE, PL","2022-08-03","0.00",,"74","89",
"PLM00012424","STRACHOWICE, PL","2022-08-04","0.00",,"77","90","61"
"PLM00012424","STRACHOWICE, PL","2022-08-05","0.00",,"80","96",
"PLM00012424","STRACHOWICE, PL","2022-08-06","0.28",,"66","88",
"PLM00012424","STRACHOWICE, PL","2022-08-07","0.00",,"64","73",
"PLM00012424","STRACHOWICE, PL","2022-08-08","0.00",,"64","77",
"PLM00012424","STRACHOWICE, PL","2022-08-09","0.00",,"67","80",
"PLM00012424","STRACHOWICE, PL","2022-08-10",,,"66",,"54"
"PLM00012424","STRACHOWICE, PL","2022-08-11","0.00",,"68","81",
"PLM00012424","STRACHOWICE, PL","2022-08-12","0.00",,"70","82","56"
"PLM00012424","STRACHOWICE, PL","2022-08-13","0.05",,"68","78",
"PLM00012424","STRACHOWICE, PL","2022-08-14","0.40",,"68","76",
"PLM00012424","STRACHOWICE, PL","2022-08-15","0.39",,"72","83","62"
"PLM00012424","STRACHOWICE, PL","2022-08-16","0.32",,"74","87",
"PLM00012424","STRACHOWICE, PL","2022-08-17","0.00",,"76","90",
"PLM00012424","STRACHOWICE, PL","2022-08-18","0.00",,"79","90",
"PLM00012424","STRACHOWICE, PL","2022-08-19","0.00",,"78","91","68"
"PLM00012424","STRACHOWICE, PL","2022-08-20","0.00",,"70","81",
"PLM00012424","STRACHOWICE, PL","2022-08-21","0.79",,"62","69","59"
"PLM00012424","STRACHOWICE, PL","2022-08-22","1.33",,"60","64",
"PLM00012424","STRACHOWICE, PL","2022-08-23","1.22",,"64",,
"PLM00012424","STRACHOWICE, PL","2022-08-24","0.01",,"70","77",
"PLM00012424","STRACHOWICE, PL","2022-08-25","0.00",,"72","83",
"PLM00012424","STRACHOWICE, PL","2022-08-26","0.01",,"73","87",
"PLM00012424","STRACHOWICE, PL","2022-08-27","0.00",,"71",,"58"
"PLM00012424","STRACHOWICE, PL","2022-08-28","0.04",,"67","76",
"PLM00012424","STRACHOWICE, PL","2022-08-29",,,"63",,
"PLM00012424","STRACHOWICE, PL","2022-08-30","0.00",,"64","75","55"
"PLM00012424","STRACHOWICE, PL","2022-08-31","0.00",,"62","70",
"PLM00012424","STRACHOWICE, PL","2022-09-01","0.00",,"60","69",
"PLM00012424","STRACHOWICE, PL","2022-09-02","0.00",,"59","70",
"PLM00012424","STRACHOWICE, PL","2022-09-03","0.00",,"60","71",
"PLM00012424","STRACHOWICE, PL","2022-09-04","0.00",,"60","73","50"
"PLM00012424","STRACHOWICE, PL","2022-09-05","0.00",,"64","74",
"PLM00012424","STRACHOWICE, PL","2022-09-06","0.00",,"62","71","54"
"PLM00012424","STRACHOWICE, PL","2022-09-07","0.00",,"65",,
"PLM00012424","STRACHOWICE, PL","2022-09-08","0.94",,"65","80",
"PLM00012424","STRACHOWICE, PL","2022-09-09","0.08",,"65","76",
"PLM00012424","STRACHOWICE, PL","2022-09-10","0.32",,"62","71",
"PLM00012424","STRACHOWICE, PL","2022-09-11","0.15",,"59","64",
"PLM00012424","STRACHOWICE, PL","2022-09-12","0.05",,"59","68",
"PLM00012424","STRACHOWICE, PL","2022-09-13","0.00",,"60","70","46"
"PLM00012424","STRACHOWICE, PL","2022-09-14","0.00",,"62","67","56"
"PLM00012424","STRACHOWICE, PL","2022-09-15","0.47",,"60","65",
"PLM00012424","STRACHOWICE, PL","2022-09-16","0.00",,"56","65",
"PLM00012424","STRACHOWICE, PL","2022-09-17","0.02",,"53","60",
"PLM00012424","STRACHOWICE, PL","2022-09-18","0.05",,"50","58","44"
"PLM00012424","STRACHOWICE, PL","2022-09-19","0.21",,"49","56","43"
"PLM00012424","STRACHOWICE, PL","2022-09-20","0.03",,"51","59",
"PLM00012424","STRACHOWICE, PL","2022-09-21","0.02",,"50","60","44"
"PLM00012424","STRACHOWICE, PL","2022-09-22","0.04",,"49","61",
"PLM00012424","STRACHOWICE, PL","2022-09-23","0.00",,"49","63",
"PLM00012424","STRACHOWICE, PL","2022-09-24",,,"51","65","40"
"PLM00012424","STRACHOWICE, PL","2022-09-25",,,"54","68","39"
"PLM00012424","STRACHOWICE, PL","2022-09-26",,,"50","59","44"
"PLM00012424","STRACHOWICE, PL","2022-09-27","0.04",,"50","58",
"PLM00012424","STRACHOWICE, PL","2022-09-28","0.14",,"48","56",
"PLM00012424","STRACHOWICE, PL","2022-09-29","0.14",,"48","60",
"PLM00012424","STRACHOWICE, PL","2022-09-30","0.00",,"49","60","39"
"PLM00012424","STRACHOWICE, PL","2022-10-01",,,"51","61","38"
"PLM00012424","STRACHOWICE, PL","2022-10-02","0.03",,"54","62",
"PLM00012424","STRACHOWICE, PL","2022-10-03","0.06",,"53","57",
"PLM00012424","STRACHOWICE, PL","2022-10-04","0.12",,"52","61",
"PLM00012424","STRACHOWICE, PL","2022-10-05","0.00",,"55","70","43"
"PLM00012424","STRACHOWICE, PL","2022-10-06","0.00",,"57","65",
"PLM00012424","STRACHOWICE, PL","2022-10-07","0.00",,"53","66","35"
"PLM00012424","STRACHOWICE, PL","2022-10-08","0.00",,"58","67",
"PLM00012424","STRACHOWICE, PL","2022-10-09","0.00",,"50","62",
"PLM00012424","STRACHOWICE, PL","2022-10-10","0.00",,"50","66","37"
"PLM00012424","STRACHOWICE, PL","2022-10-11","0.00",,"51","61",
"PLM00012424","STRACHOWICE, PL","2022-10-12","0.00",,"45","60",
"PLM00012424","STRACHOWICE, PL","2022-10-13","0.00",,"49","65",
"PLM00012424","STRACHOWICE, PL","2022-10-14","0.00",,"54","66",
"PLM00012424","STRACHOWICE, PL","2022-10-15","0.01",,"56","63","48"
"PLM00012424","STRACHOWICE, PL","2022-10-16","0.00",,"61","71","52"
"PLM00012424","STRACHOWICE, PL","2022-10-17","0.00",,"64","77","47"
"PLM00012424","STRACHOWICE, PL","2022-10-18","0.12",,"58","70","48"
"PLM00012424","STRACHOWICE, PL","2022-10-19","0.00",,"51","57",
"PLM00012424","STRACHOWICE, PL","2022-10-20","0.00",,"44","55","34"
"PLM00012424","STRACHOWICE, PL","2022-10-21","0.04",,"51","61","38"
"PLM00012424","STRACHOWICE, PL","2022-10-22","0.10",,"54","59",
"PLM00012424","STRACHOWICE, PL","2022-10-23","0.12",,"55","66","49"
"PLM00012424","STRACHOWICE, PL","2022-10-24","0.01",,"60","71","51"
"PLM00012424","STRACHOWICE, PL","2022-10-25","0.00",,"57","66",
"PLM00012424","STRACHOWICE, PL","2022-10-26","0.00",,"51","67","38"
"PLM00012424","STRACHOWICE, PL","2022-10-27","0.00",,"53","67","43"
"PLM00012424","STRACHOWICE, PL","2022-10-28","0.00",,"58","74","46"
"PLM00012424","STRACHOWICE, PL","2022-10-29","0.00",,"60","70",
"PLM00012424","STRACHOWICE, PL","2022-10-30","0.00",,"56","72",
"PLM00012424","STRACHOWICE, PL","2022-10-31","0.00",,"53","69","42"
"PLM00012424","STRACHOWICE, PL","2022-11-01","0.00",,"52","63","43"
"PLM00012424","STRACHOWICE, PL","2022-11-02","0.00",,"52","62",
"PLM00012424","STRACHOWICE, PL","2022-11-03","0.00",,"46","58","33"
"PLM00012424","STRACHOWICE, PL","2022-11-04","0.02",,"51","56",
"PLM00012424","STRACHOWICE, PL","2022-11-05","0.49",,"46","53",
"PLM00012424","STRACHOWICE, PL","2022-11-06","0.00",,"40","54",
"PLM00012424","STRACHOWICE, PL","2022-11-07","0.00",,"46","56","36"
"PLM00012424","STRACHOWICE, PL","2022-11-08","0.00",,"49","63","36"
"PLM00012424","STRACHOWICE, PL","2022-11-09","0.00",,"48","60",
"PLM00012424","STRACHOWICE, PL","2022-11-10","0.07",,"50","57",
"PLM00012424","STRACHOWICE, PL","2022-11-11","0.00",,"47","56",
"PLM00012424","STRACHOWICE, PL","2022-11-12","0.00",,"43","56","33"
"PLM00012424","STRACHOWICE, PL","2022-11-13","0.00",,"43","47",
"PLM00012424","STRACHOWICE, PL","2022-11-14","0.00",,"41","52","36"
"PLM00012424","STRACHOWICE, PL","2022-11-15","0.00",,"42","56",
"PLM00012424","STRACHOWICE, PL","2022-11-16","0.00",,"41","44","37"
"PLM00012424","STRACHOWICE, PL","2022-11-17","0.40",,"38","41",
"PLM00012424","STRACHOWICE, PL","2022-11-18","0.00",,"31","37","26"
"PLM00012424","STRACHOWICE, PL","2022-11-19","0.00",,"27","34",
"PLM00012424","STRACHOWICE, PL","2022-11-20","0.00",,"26","35",
"PLM00012424","STRACHOWICE, PL","2022-11-21","0.00",,"32","41",
"PLM00012424","STRACHOWICE, PL","2022-11-22","0.00",,"34","38",
"PLM00012424","STRACHOWICE, PL","2022-11-23","0.00",,"35","42",
"PLM00012424","STRACHOWICE, PL","2022-11-24","0.00",,"34","38",
"PLM00012424","STRACHOWICE, PL","2022-11-25","0.00",,"41","47",
"PLM00012424","STRACHOWICE, PL","2022-11-26","0.05",,"42","45","33"
"PLM00012424","STRACHOWICE, PL","2022-11-27","0.15",,"41","45",
"PLM00012424","STRACHOWICE, PL","2022-11-28","0.06",,"37","42",
"PLM00012424","STRACHOWICE, PL","2022-11-29","0.00",,"38","43",
"PLM00012424","STRACHOWICE, PL","2022-11-30","0.00",,"31","40","30"
"PLM00012424","STRACHOWICE, PL","2022-12-01","0.00",,"34","36",
"PLM00012424","STRACHOWICE, PL","2022-12-02","0.00",,"32","36",
"PLM00012424","STRACHOWICE, PL","2022-12-03","0.00","0.4","33",,
"PLM00012424","STRACHOWICE, PL","2022-12-04","0.00",,"36",,"30"
"PLM00012424","STRACHOWICE, PL","2022-12-05","0.00",,"38",,"34"
"PLM00012424","STRACHOWICE, PL","2022-12-06","0.08",,"38","41",
"PLM00012424","STRACHOWICE, PL","2022-12-07","0.15",,"36","39",
"PLM00012424","STRACHOWICE, PL","2022-12-08","0.00",,"36","41",
"PLM00012424","STRACHOWICE, PL","2022-12-09","0.00",,"35","42","30"
"PLM00012424","STRACHOWICE, PL","2022-12-10","0.00",,"33","36",
"PLM00012424","STRACHOWICE, PL","2022-12-11","0.00",,"29","33",
"PLM00012424","STRACHOWICE, PL","2022-12-12","0.03","0.8","30",,
